# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 217 703 3010 384
p 2 0 204 716 2962 374
p 2 0 187 733 2864 349
p 2 0 212 708 2964 373
p 2 0 193 727 2903 355
p 2 0 205 715 3084 373
p 2 0 201 719 2868 361
p 2 0 205 715 2996 368
p 2 0 201 719 2956 361
p 2 0 212 708 3148 383
p 2 0 195 725 2880 353
p 2 0 215 705 3084 381
p 2 0 200 720 2941 364
p 2 0 204 716 3102 375
p 2 0 204 716 2877 359
p 2 0 205 715 3085 374
p 2 0 206 714 2990 370
p 2 0 207 713 3165 379
p 2 0 201 719 2781 362
p 2 0 212 708 3044 377
p 2 0 201 719 3079 366
p 2 0 208 712 3063 380
p 2 0 219 701 3094 385
p 2 0 198 722 2968 361
p 2 0 196 724 2873 356
p 2 0 196 724 3070 367
p 2 0 200 720 3090 366
p 2 0 195 725 2970 361
p 2 0 203 717 3066 372
p 2 0 197 723 3020 368
p 2 0 193 727 2876 353
p 2 0 214 706 3055 383
p 2 0 199 721 2960 359
p 2 0 201 719 3121 368
p 2 0 192 728 2914 355
p 2 0 203 717 3018 362
p 2 0 201 719 2995 361
p 2 0 206 714 3201 383
p 2 0 201 719 2763 356
p 2 0 209 711 3099 377
p 2 0 213 707 3020 377
p 2 0 207 713 3070 376
p 2 0 195 725 3003 363
p 2 0 200 720 3066 365
p 2 0 206 714 3114 370
p 2 0 211 709 3023 377
p 2 0 193 727 3119 360
p 2 0 204 716 3101 371
p 2 0 205 715 3172 373
p 2 0 198 722 2971 353
p 2 0 200 720 3082 366
p 2 0 198 722 3009 369
p 2 0 212 708 3197 382
p 2 0 213 707 2922 373
p 2 0 191 729 3073 352
p 2 0 192 728 3017 361
p 2 0 218 702 3232 382
p 2 0 206 714 2957 373
p 2 0 194 726 3119 360
p 2 0 193 727 3081 357
p 2 0 191 729 2960 355
p 2 0 210 710 3161 382
p 2 0 210 710 3199 371
p 2 0 199 721 3018 370
p 2 0 193 727 3077 363
p 2 0 201 719 3047 364
p 2 0 207 713 3216 377
p 2 0 213 707 3045 377
p 2 0 193 727 3147 367
p 2 0 198 722 3074 366
p 2 0 211 709 3135 379
p 2 0 203 717 2932 363
p 2 0 199 721 3111 360
p 2 0 189 731 3069 360
p 2 0 213 707 3243 376
p 2 0 216 704 2910 378
p 2 0 198 722 3123 364
p 2 0 191 729 2991 355
p 2 0 201 719 3155 373
p 2 0 199 721 2925 362
p 2 0 203 717 3080 365
p 2 0 198 722 3123 366
p 2 0 196 724 3065 355
p 2 0 205 715 3125 373
p 2 0 199 721 3192 363
p 2 0 202 718 2947 364
p 2 0 197 723 3061 358
p 2 0 208 712 3152 379
p 2 0 210 710 3180 375
p 2 0 196 724 3046 363
p 2 0 200 720 3096 362
p 2 0 192 728 3108 357
p 2 0 204 716 3206 374
p 2 0 197 723 2916 364
p 2 0 205 715 3069 367
p 2 0 202 718 3040 366
p 2 0 187 733 3062 353
p 2 0 211 709 3175 377
p 2 0 199 721 3068 365
p 2 0 213 707 3235 386
p 2 0 195 725 2984 357
p 2 0 197 723 3110 366
p 2 0 192 728 3083 354
p 2 0 211 709 3251 383
p 2 0 192 728 2896 357
p 2 0 211 709 3217 373
p 2 0 209 711 3031 374
p 2 0 202 718 3040 365
p 2 0 195 725 2965 363
p 2 0 213 707 3238 384
p 2 0 198 722 3010 357
p 2 0 200 720 3003 365
p 2 0 199 721 3147 371
p 2 0 198 722 3086 369
p 2 0 215 705 3187 385
p 2 0 184 736 2994 352
p 2 0 203 717 3102 374
p 2 0 208 712 3067 374
p 2 0 201 719 3280 371
p 2 0 191 729 3005 361
p 2 0 197 723 3142 365
p 2 0 211 709 3053 375
p 2 0 217 703 3273 381
p 2 0 206 714 2942 368
p 2 0 213 707 3143 378
p 2 0 203 717 3123 371
p 2 0 207 713 3277 381
p 2 0 199 721 3011 368
p 2 0 191 729 3081 360
p 2 0 212 708 3062 377
p 2 0 216 704 3285 386
p 2 0 190 730 2958 352
p 2 0 202 718 3123 363
p 2 0 200 720 3057 366
p 2 0 210 710 3243 379
p 2 0 207 713 3028 373
p 2 0 180 740 3052 345
p 2 0 222 698 3148 382
p 2 0 210 710 3245 373
p 2 0 194 726 3035 362
p 2 0 206 714 3144 367
p 2 0 201 719 3127 371
p 2 0 212 708 3193 378
p 2 0 200 720 3115 370
p 2 0 197 723 3081 362
p 2 0 224 696 3159 388
p 2 0 211 709 3280 383
p 2 0 190 730 2971 359
p 2 0 203 717 3148 370
p 2 0 202 718 3114 370
p 2 0 219 701 3281 388
p 2 0 194 726 2953 358
p 2 0 198 722 3169 368
p 2 0 201 719 3072 370
p 2 0 194 726 3118 361
p 2 0 202 718 3025 365
p 2 0 206 714 3195 368
p 2 0 194 726 3138 368
p 2 0 222 698 3346 399
p 2 0 212 708 3058 384
p 2 0 190 730 3050 355
p 2 0 202 718 3074 368
p 2 0 213 707 3368 383
p 2 0 204 716 2881 366
p 2 0 192 728 3034 353
p 2 0 209 711 3144 373
p 2 0 208 712 3241 379
p 2 0 204 716 2939 369
p 2 0 189 731 3133 356
p 2 0 212 708 3069 379
p 2 0 212 708 3251 379
p 2 0 189 731 2901 350
p 2 0 198 722 3204 368
p 2 0 196 724 3065 365
p 2 0 209 711 3258 384
p 2 0 191 729 3104 369
p 2 0 198 722 3177 366
p 2 0 207 713 3144 378
p 2 0 199 721 3235 364
p 2 0 189 731 3002 359
p 2 0 199 721 3146 364
p 2 0 213 707 3225 381
p 2 0 206 714 3042 376
p 2 0 199 721 3202 371
p 2 0 200 720 3185 365
p 2 0 210 710 3080 376
p 2 0 197 723 3199 366
p 2 0 215 705 3176 385
p 2 0 200 720 3241 370
p 2 0 201 719 3107 374
p 2 0 215 705 3203 375
p 2 0 203 717 3074 364
p 2 0 200 720 3347 378
p 2 0 209 711 2951 374
p 2 0 199 721 3342 367
p 2 0 200 720 3136 367
p 2 0 211 709 3226 378
p 2 0 207 713 3047 372
p 2 0 196 724 3186 365
p 2 0 202 718 3209 374
p 2 0 192 728 3167 364
p 2 0 226 694 3222 391
p 2 0 197 723 3158 365
p 2 0 194 726 3266 374
p 2 0 193 727 3104 362
p 2 0 212 708 3237 382
p 2 0 205 715 3069 369
p 2 0 207 713 3351 386
p 2 0 205 715 2892 364
p 2 0 197 723 3274 373
p 2 0 198 722 3063 369
p 2 0 208 712 3320 380
p 2 0 186 734 2952 347
p 2 0 214 706 3224 385
p 2 0 207 713 3230 375
p 2 0 196 724 3117 360
p 2 0 196 724 3204 363
p 2 0 215 705 3207 388
p 2 0 210 710 3353 379
p 2 0 197 723 3101 368
p 2 0 203 717 3158 370
p 2 0 194 726 3111 359
p 2 0 207 713 3357 382
p 2 0 200 720 3046 365
p 2 0 201 719 3187 369
p 2 0 213 707 3302 381
p 2 0 203 717 3078 366
p 2 0 203 717 3216 382
p 2 0 207 713 3228 376
p 2 0 200 720 3090 371
p 2 0 185 735 3202 351
p 2 0 208 712 3230 378
p 2 0 204 716 3317 381
p 2 0 190 730 3042 355
p 2 0 200 720 3263 371
p 2 0 208 712 3222 382
p 2 0 214 706 3308 382
p 2 0 213 707 3054 380
p 2 0 192 728 3188 357
p 2 0 208 712 3189 380
p 2 0 208 712 3389 376
p 2 0 201 719 3143 369
p 2 0 195 725 3202 358
p 2 0 185 735 3146 355
p 2 0 214 706 3452 385
p 2 0 204 716 3524 379
p 2 0 192 728 3057 359
p 2 0 205 715 3734 386
p 2 0 211 709 3118 378
p 2 0 202 718 3054 365
p 2 0 195 725 3605 370
p 2 0 219 701 2939 388
p 2 0 211 709 3179 373
p 2 0 196 724 3453 376
p 2 0 197 723 3114 367
p 2 0 209 711 3140 378
p 2 0 221 699 3336 387
p 2 0 192 728 3032 361
p 2 0 193 727 3247 361
p 2 0 219 701 3198 388
p 2 0 204 716 3370 379
p 2 0 210 710 3139 378
p 2 0 198 722 3319 364
p 2 0 210 710 3220 382
p 2 0 209 711 3391 383
p 2 0 207 713 3235 374
p 2 0 202 718 3289 367
p 2 0 206 714 3239 379
p 2 0 209 711 3474 385
i 2 920 0 0 35327 4666
p 2 1 636 283 3525 945
p 2 5 736 179 10271 1284
p 2 0 664 256 3098 927
p 2 9 739 172 10285 1314
p 2 0 699 221 3420 987
p 2 5 705 210 10377 1249
p 2 0 662 258 2799 903
p 2 6 720 194 10828 1291
p 2 0 683 237 3192 950
p 2 12 709 199 11554 1299
p 2 0 678 242 3036 924
p 2 18 703 199 11684 1384
p 2 1 686 233 3291 1009
p 2 20 686 214 13998 1388
p 2 0 650 270 2982 881
p 2 27 689 204 15575 1438
p 2 0 665 255 3223 936
p 2 15 685 220 13660 1370
p 2 2 618 300 3228 894
p 2 32 643 245 15076 1472
p 2 0 614 306 3100 865
p 2 0 588 332 2556 791
p 2 1 553 366 2755 778
p 2 1 535 384 2547 746
p 2 0 489 431 2565 716
p 2 0 560 360 2713 776
p 2 0 496 424 2342 700
p 2 0 502 418 2140 681
p 2 0 519 401 2432 720
p 2 0 490 430 2276 690
p 2 0 454 466 2272 660
p 2 1 507 412 2721 739
p 2 0 490 430 2743 730
p 2 0 534 386 2863 764
p 2 5 658 257 9929 1064
p 2 0 593 327 3106 821
p 2 2 676 242 9658 1077
p 2 0 592 328 3189 822
p 2 0 676 244 8650 1047
p 2 0 617 303 2712 820
p 2 4 638 278 8252 1009
p 2 0 599 321 2682 808
p 2 0 559 361 2431 755
p 2 0 559 361 2505 765
p 2 28 664 228 13043 1332
p 2 25 683 212 11667 1300
p 2 10 669 241 9305 1140
p 2 2 684 234 8683 1091
p 2 0 645 275 3065 894
p 2 2 657 261 8182 1044
p 2 1 707 212 4203 987
p 2 1 707 212 8978 1137
p 2 0 688 232 4345 963
p 2 0 630 290 2930 857
p 2 0 629 291 4142 896
p 2 0 546 374 2191 737
p 2 0 597 323 4477 876
p 2 0 582 338 4254 855
p 2 0 560 360 2640 773
p 2 0 601 319 4228 858
p 2 0 531 389 2353 725
p 2 0 574 346 3678 822
p 2 0 598 322 2517 805
i 2 920 0 0 11980 2948
p 2 0 283 637 2691 445
p 2 0 286 634 2877 441
p 2 0 283 637 3052 449
p 2 0 287 633 2968 446
p 2 0 286 634 3221 452
p 2 0 291 629 3126 451
p 2 0 286 634 3061 464
p 2 0 285 635 3238 461
p 2 0 286 634 3331 469
p 2 0 287 633 3248 462
p 2 0 286 634 3267 461
p 2 0 287 633 3130 457
p 2 0 289 631 3069 461
p 2 0 285 635 2925 461
p 2 0 289 631 2968 466
p 2 0 287 633 2965 461
p 2 0 285 635 2976 463
p 2 0 284 636 2953 451
p 2 0 289 631 3055 462
p 2 0 286 634 3031 455
p 2 0 288 632 3152 466
p 2 0 283 637 3150 462
p 2 0 284 636 3241 460
p 2 0 284 636 3360 469
p 2 0 282 638 3478 462
p 2 0 282 638 3517 461
p 2 0 282 638 3426 464
p 2 0 288 632 3259 463
p 2 0 284 636 3174 462
p 2 0 286 634 3150 464
