# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 106 814 491 244
p 2 0 71 849 278 203
p 2 2 159 759 8065 482
p 2 0 113 807 495 251
p 2 0 93 827 352 227
p 2 1 511 408 8686 826
p 2 0 204 716 654 335
p 2 0 98 822 334 228
p 2 12 169 739 9550 581
p 2 0 125 795 504 265
p 2 0 68 852 276 203
p 2 14 249 657 14097 734
p 2 0 184 736 723 322
p 2 0 162 758 553 296
p 2 13 260 647 14207 731
p 2 0 183 737 711 322
p 2 0 105 815 364 239
p 2 7 246 667 14185 691
p 2 0 207 713 802 350
p 2 0 141 779 461 275
p 2 45 234 641 16338 957
p 2 0 176 744 669 319
p 2 0 129 791 428 265
p 2 35 239 646 14914 878
p 2 0 196 724 755 342
p 2 0 187 733 584 323
p 2 31 236 653 13420 824
p 2 0 178 742 701 323
p 2 0 86 834 331 223
p 2 40 190 690 11817 784
p 2 0 186 734 683 331
p 2 0 124 796 389 259
p 2 34 223 663 10660 765
p 2 0 136 784 523 278
p 2 0 82 838 306 216
p 2 28 182 710 9314 646
p 2 0 165 755 580 304
p 2 0 145 775 457 281
p 2 25 162 733 8895 607
p 2 0 197 723 633 335
p 2 0 166 754 486 297
p 2 30 163 727 9219 639
p 2 0 121 799 480 261
p 2 0 80 840 310 214
p 2 33 159 728 8770 633
p 2 0 161 759 536 301
p 2 0 129 791 399 263
p 2 26 161 733 8954 613
p 2 0 103 817 436 245
p 2 0 73 847 311 210
p 2 27 138 755 8893 593
p 2 0 153 767 542 292
i 2 920 0 0 25680 3352
p 2 12 790 118 8996 1370
p 2 32 888 0 16208 1849
p 2 4 859 57 8534 1329
p 2 21 899 0 15255 1735
p 2 3 875 42 7972 1291
p 2 170 750 0 20427 2341
p 2 2 844 74 9534 1383
p 2 100 820 0 19567 2219
p 2 2 868 50 7178 1302
p 2 98 822 0 18079 2101
p 2 4 855 61 7984 1233
p 2 208 712 0 21378 2371
p 2 5 852 63 9292 1400
p 2 16 904 0 15345 1774
p 2 1 873 46 9929 1404
p 2 15 905 0 16538 1794
p 2 5 873 42 10002 1417
p 2 64 856 0 17682 1953
p 2 5 872 43 9147 1367
p 2 63 856 1 16279 1881
p 2 2 876 42 8726 1350
p 2 158 762 0 21175 2347
p 2 16 852 52 9615 1392
p 2 111 809 0 18244 2159
p 2 1 877 42 7741 1290
p 2 72 848 0 17132 1978
p 2 16 858 46 7534 1331
p 2 164 756 0 20986 2245
p 2 1 875 44 9813 1429
p 2 34 886 0 15861 1892
p 2 6 863 51 8669 1374
p 2 38 881 1 15449 1866
p 2 8 856 56 8760 1460
p 2 34 886 0 16644 1888
p 2 9 868 43 8220 1402
p 2 35 885 0 15167 1785
p 2 12 866 42 7942 1373
p 2 164 756 0 20188 2376
p 2 14 840 66 9605 1405
p 2 79 841 0 19411 2113
p 2 5 875 40 7755 1403
p 2 109 811 0 16343 2109
p 2 4 862 54 7512 1355
p 2 202 718 0 19746 2365
p 2 11 863 46 8807 1473
p 2 9 910 1 13841 1738
p 2 7 878 35 9113 1469
p 2 36 881 3 15089 1795
p 2 28 858 34 9006 1446
p 2 53 866 1 16130 1953
p 2 16 857 47 8633 1409
p 2 66 853 1 15453 1917
p 2 12 865 43 7834 1380
p 2 164 756 0 16282 2222
p 2 6 858 56 7471 1315
p 2 113 807 0 14740 2075
p 2 15 857 48 5764 1230
p 2 79 841 0 15023 1924
p 2 4 865 51 6131 1253
p 2 185 735 0 18725 2335
p 2 24 842 54 7941 1415
p 2 38 882 0 14907 1880
p 2 12 846 62 7892 1390
p 2 31 881 8 14379 1839
i 2 920 0 0 22691 3295
p 2 0 789 131 3024 1054
p 2 4 906 10 12176 1367
p 2 0 855 65 3235 1118
p 2 1 912 7 10991 1345
p 2 0 871 49 3433 1128
p 2 0 818 102 3089 1058
p 2 3 902 15 10605 1333
p 2 0 879 41 3535 1159
p 2 0 808 112 2779 1025
p 2 5 908 7 11731 1416
p 2 0 863 57 3325 1148
p 2 0 808 112 2947 1070
p 2 0 904 16 10747 1365
p 2 0 871 49 3108 1126
p 2 0 797 123 2660 1027
p 2 1 913 6 12646 1391
p 2 0 852 68 3029 1102
p 2 8 906 6 11546 1414
p 2 1 850 69 3136 1123
p 2 3 901 16 11379 1380
p 2 1 856 63 3009 1140
p 2 0 790 130 2794 1063
p 2 2 911 7 11106 1366
p 2 0 849 71 2949 1115
p 2 1 807 112 2602 1047
p 2 3 897 20 11565 1390
p 2 0 866 54 2897 1156
p 2 0 805 115 2647 1075
p 2 0 911 9 11630 1358
p 2 0 853 67 2998 1132
p 2 0 801 119 2743 1077
p 2 1 909 10 12935 1435
p 2 0 862 58 3077 1160
p 2 1 907 12 11993 1400
p 2 0 868 52 3062 1181
p 2 1 908 11 10930 1397
p 2 0 859 61 2930 1135
p 2 0 801 119 2756 1099
p 2 0 908 12 10528 1385
p 2 0 860 60 2727 1158
p 2 0 798 122 2411 1070
p 2 4 911 5 11292 1424
p 2 0 856 64 2533 1113
p 2 0 795 125 2373 1064
p 2 1 903 16 11001 1379
p 2 0 866 54 2639 1137
p 2 0 778 142 2436 1050
p 2 2 906 12 12272 1411
p 2 0 848 72 2680 1133
p 2 8 895 17 11544 1404
p 2 0 840 80 2739 1163
p 2 4 897 19 11264 1425
p 2 0 860 60 2878 1199
p 2 0 817 103 2483 1107
i 2 920 0 0 38395 3767
p 2 4 672 244 6091 957
p 2 2 774 144 9650 1077
p 2 2 837 81 9879 1158
p 2 6 825 89 9819 1174
p 2 1 743 176 6503 999
p 2 0 796 124 8731 1090
p 2 0 839 81 9761 1168
p 2 1 720 199 6484 984
p 2 2 787 131 9090 1124
p 2 1 840 79 9839 1175
p 2 1 720 199 5703 987
p 2 1 796 123 8775 1101
p 2 0 848 72 10292 1186
p 2 0 832 88 8828 1123
p 2 1 714 205 5944 959
p 2 0 904 16 11884 1244
p 2 0 802 118 6477 1075
p 2 0 810 110 9229 1134
p 2 1 840 79 8859 1140
p 2 1 832 87 9506 1148
p 2 1 727 192 6255 988
p 2 0 804 116 9499 1120
p 2 2 834 84 10389 1192
p 2 1 715 204 7164 1009
p 2 3 784 133 10593 1175
p 2 2 844 74 10414 1191
p 2 0 747 173 7117 1057
p 2 1 786 133 9977 1140
p 2 1 839 80 10605 1236
p 2 0 843 77 10081 1208
p 2 2 724 194 6684 1063
p 2 3 900 17 12190 1294
p 2 0 785 135 7308 1115
p 2 2 813 105 10553 1198
p 2 1 849 70 10217 1227
p 2 1 837 82 10668 1188
p 2 0 743 177 7449 1021
p 2 0 784 136 9564 1093
p 2 1 835 84 10685 1166
p 2 0 713 207 7274 969
p 2 3 801 116 10297 1151
p 2 2 824 94 10659 1139
p 2 1 733 186 7148 1000
p 2 2 779 139 10275 1110
p 2 0 844 76 11784 1218
p 2 5 820 95 11074 1172
p 2 0 699 221 9340 975
p 2 4 894 22 15127 1271
p 2 2 780 138 10095 1080
p 2 2 810 108 13280 1172
p 2 2 852 66 12302 1231
p 2 4 824 92 12742 1217
p 2 0 736 184 9497 1059
p 2 2 786 132 12440 1137
p 2 0 844 76 13021 1193
p 2 0 746 174 10068 1053
p 2 2 777 141 12671 1143
p 2 3 820 97 12892 1173
p 2 0 746 174 10234 1081
p 2 0 785 135 12661 1147
p 2 2 847 71 14763 1271
p 2 3 839 78 13882 1236
p 2 8 729 183 10670 1110
p 2 1 890 29 16312 1321
p 2 1 769 150 10795 1122
p 2 0 794 126 13883 1187
p 2 5 830 85 13278 1225
p 2 2 822 96 13440 1217
p 2 2 741 177 12133 1116
p 2 2 771 147 13894 1154
p 2 1 830 89 14604 1249
p 2 1 743 176 13365 1140
p 2 3 784 133 13931 1224
p 2 1 828 91 13793 1191
p 2 0 700 220 12484 1111
p 2 0 766 154 13247 1128
p 2 0 826 94 14591 1240
p 2 1 832 87 15524 1326
p 2 0 722 198 10602 1075
p 2 1 895 24 15367 1338
p 2 2 750 168 11533 1179
p 2 1 797 122 12588 1203
p 2 0 840 80 12262 1248
p 2 350 565 5 51405 3693
p 2 30 882 8 31307 2153
p 2 79 836 5 42670 2571
p 2 7 905 8 26292 1894
p 2 135 779 6 45348 2808
p 2 20 893 7 23740 1858
p 2 72 844 4 42860 2401
p 2 0 907 13 23012 1635
p 2 11 896 13 31261 1856
p 2 1 897 22 7833 1179
p 2 8 848 64 21851 1476
p 2 0 887 33 12443 1167
p 2 0 881 39 18752 1332
p 2 0 567 353 1779 698
p 2 0 296 624 744 413
p 2 0 522 398 11804 914
p 2 0 378 542 1069 504
p 2 0 171 749 450 299
p 2 1 418 501 11772 811
p 2 0 285 635 900 422
p 2 0 139 781 370 267
p 2 0 408 512 11958 802
i 2 920 0 0 32782 4323
